material_id,MagpieData minimum Number,MagpieData avg_dev Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData range AtomicWeight,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mean Column,MagpieData mean Row,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData maximum NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mean NpUnfilled,MagpieData mean NdUnfilled,MagpieData minimum NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData maximum GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData mean GSbandgap,MagpieData mean SpaceGroupNumber,std_dev oxidation state,elasticity.G_VRH predicted
mp-32536,8.0,12.333333333333334,51.0,95.0,44.0,86.33333333333333,11.77777777777778,167.8406,3695.0,3640.2,802.1666666666666,964.2777777777777,15.0,4.0,96.0,118.0,17.333333333333332,120.0,1.08,2.94,10.0,7.333333333333333,3.5555555555555554,20.0,14.0,15.666666666666666,3.2222222222222228,1.0,1.0,1.0,2.0,1.3333333333333333,1.0,29.48,23.84583333333333,7.512222222222223,29.48,0.9713333333333334,82.83333333333333,3.8297084310253524,88.15286521399517
mp-981376,8.0,13.2,11.0,87.0,76.0,70.4,23.759999999999998,102.7106,1814.0,1759.2,496.696,530.2752,13.0,3.0,104.0,101.4,42.480000000000004,66.0,2.08,2.728,10.0,2.2,3.12,14.0,11.0,7.0,2.8,2.0,1.8,2.0,3.8,2.16,2.0,33.285,16.567,8.954399999999998,9.105,0.0,74.2,3.3806170189140663,61.282721152843116
mp-996990,8.0,21.75,9.0,87.0,78.0,62.0,26.5,121.3276,1234.93,1180.13,586.1325,531.3325,11.25,3.75,149.0,123.0,57.0,66.0,2.55,2.425,10.0,2.5,3.75,11.0,9.0,6.25,2.375,1.0,0.0,0.0,1.25,0.75,2.0,63.59,24.5325,19.528750000000002,9.105,0.0,119.5,2.5298221281347035,28.0
mp-997054,8.0,25.5,64.0,87.0,23.0,81.0,8.5,192.981,1357.77,1302.97,502.9425,448.1425,14.5,3.5,82.0,103.0,37.0,66.0,1.54,2.7,10.0,5.0,5.0,29.0,23.0,13.0,8.0,1.75,0.0,1.0,2.0,0.5,2.0,32.95,15.557500000000001,8.696250000000001,9.105,0.0,65.25,2.6832815729997477,18.975874090184668
mp-3582,5.0,2.08,68.0,77.0,9.0,73.2,3.0400000000000005,13.494,3823.0,2900.0,2653.0,936.0,11.2,2.2,65.0,92.2,19.520000000000003,76.0,1.2399999999999998,2.098,0.0,0.0,0.0,4.0,2.0,3.2,0.64,3.6,0.0,0.0,3.6,1.44,4.0,22.89,9.703,5.274799999999999,5.64,2.4080000000000004,182.8,4.107919181288746,69.17789940335645
mp-11873,33.0,9.102040816326532,62.0,84.0,22.0,67.14285714285714,7.3469387755102025,129.4617,1828.05,1251.05,1543.892857142857,405.93877551020404,11.142857142857142,5.0,26.0,137.0,5.142857142857143,139.0,0.5800000000000001,2.1142857142857143,10.0,10.0,0.0,27.0,17.0,13.142857142857142,4.489795918367347,1.1428571428571428,0.0,0.0,1.1428571428571428,1.6326530612244896,0.0,26.91,17.305,4.135714285714285,14.41,0.0,212.14285714285714,0.0,43.12702514176908
mp-557569,16.0,16.666666666666668,23.0,88.0,65.0,65.0,28.0,118.29500000000002,1345.0,956.64,941.12,368.50666666666666,11.333333333333334,4.333333333333333,93.0,140.66666666666666,38.22222222222222,105.0,1.4100000000000001,1.9766666666666666,10.0,3.3333333333333335,4.444444444444445,15.0,9.0,9.666666666666666,3.5555555555555554,1.6666666666666667,0.0,2.0,4.333333333333333,2.444444444444444,2.0,33.23,27.063958333333332,4.1106944444444435,22.175,0.734,134.0,2.6457513110645907,27.631451692272357
mp-13136,6.0,34.0,51.0,77.0,26.0,64.0,13.0,171.8293,3823.0,128.0,3759.0,64.0,10.0,4.0,86.0,119.0,43.0,76.0,0.18999999999999995,2.455,4.0,2.0,2.0,20.0,16.0,12.0,8.0,2.0,3.0,4.0,5.0,1.0,4.0,16.05,10.845,5.205,5.64,2.248,211.5,5.656854249492381,145.0
mp-979429,39.0,8.25,12.0,70.0,58.0,46.25,23.75,76.02447,1799.0,1204.78,1183.6100000000001,589.39,7.5,5.25,48.0,167.5,23.5,144.0,0.47,1.4575,10.0,5.25,4.75,13.0,10.0,10.0,3.5,0.0,2.25,0.0,3.0,3.0,0.0,32.365,25.522083333325,6.027083333325,19.495,0.0,194.0,0.0,25.224153027362597
mp-21264,7.0,30.666666666666668,57.0,82.0,25.0,73.66666666666667,11.111111111111109,176.2233,3306.0,3242.95,1144.0333333333333,1441.3111111111111,12.666666666666666,3.3333333333333335,73.0,95.33333333333333,32.44444444444444,71.0,0.8399999999999999,2.7600000000000002,6.0,2.0,2.6666666666666665,22.0,17.0,10.666666666666666,7.5555555555555545,2.0,1.3333333333333333,3.0,3.3333333333333335,0.4444444444444445,3.0,14.76875,14.542499999999999,0.30166666666666764,14.76875,4.291333333333333,194.0,6.363961030678928,59.5
mp-973756,6.0,24.73469387755102,41.0,77.0,36.0,59.0,15.428571428571429,162.9561,3823.0,1887.0,3019.0,689.1428571428571,8.571428571428571,4.0,111.0,130.0,46.285714285714285,76.0,1.2799999999999998,2.072857142857143,5.0,1.7142857142857142,1.8775510204081631,17.0,13.0,8.285714285714286,4.979591836734694,1.7142857142857142,4.0,4.0,6.0,1.7142857142857142,4.0,28.865,15.147142857142857,8.148979591836733,5.64,1.926857142857143,204.0,4.286607049870562,80.59549609100225
mp-30886,30.0,1.2781065088757406,12.0,69.0,57.0,64.61538461538461,8.09467455621302,23.525850000000005,1799.0,1106.3200000000002,777.7815384615385,157.11053254437877,11.307692307692308,4.076923076923077,68.0,127.23076923076923,9.656804733727807,122.0,0.42999999999999994,1.6169230769230767,10.0,9.307692307692308,1.2781065088757388,12.0,9.0,11.307692307692308,1.2781065088757388,0.0,0.6923076923076923,0.0,0.6923076923076923,1.2781065088757395,0.0,32.365,15.375769230769233,2.613727810650889,13.96,0.0,194.0,0.0,48.31801232808115
mp-865282,44.0,11.75,37.0,65.0,28.0,48.75,11.75,67.86421000000001,2607.0,1372.07,1869.4825,368.75875,6.25,5.5,45.0,167.75,22.25,190.0,0.9500000000000002,1.6575,10.0,4.25,4.25,15.0,7.0,12.25,2.75,0.0,0.75,1.0,1.75,1.125,1.0,29.78,22.35,7.4300000000000015,29.78,0.0,201.75,0.0,32.66137650044938
mp-5739,7.0,39.36,20.0,88.0,68.0,58.4,30.720000000000006,224.02221,1408.0,1344.95,666.092,593.5264,10.4,4.2,125.0,127.8,54.55999999999999,71.0,1.6600000000000001,2.284,1.0,0.4,0.4800000000000001,6.0,1.0,5.6,0.4800000000000001,1.6,3.6,2.0,9.6,8.319999999999999,3.0,25.786875,19.074875,3.444899999999999,14.76875,3.0152,116.8,4.107919181288746,81.63708436581867
mp-753890,1.0,12.0,61.0,92.0,31.0,71.33333333333333,13.777777777777777,57.68546,1728.0,1713.99,1156.67,761.7733333333332,7.0,3.0,93.0,93.0,41.333333333333336,124.0,0.29000000000000026,2.0066666666666664,8.0,5.333333333333333,3.555555555555556,10.0,9.0,7.0,4.0,0.0,1.3333333333333333,1.0,1.6666666666666667,0.4444444444444444,2.0,10.32,9.085,1.6466666666666665,10.32,2.6176666666666666,214.66666666666666,0.0,84.75376993031847
mp-972898,21.0,20.5,11.0,74.0,63.0,40.5,29.5,152.01065699999998,1814.0,1511.09,1317.06,507.075,7.5,4.5,48.0,149.5,20.5,170.0,1.18,1.7675,10.0,5.5,4.5,25.0,22.0,11.0,8.0,1.25,4.5,1.0,6.0,3.0,9.0,22.235,20.006875,2.2281249999999995,22.235,0.0,169.25,0.0,39.81017179900874
mp-570,52.0,4.0,19.0,90.0,71.0,54.5,35.5,16.641999999999996,1294.0,571.34,1008.3299999999999,285.67,9.5,5.5,63.0,169.5,31.5,138.0,0.9600000000000002,1.62,10.0,5.0,5.0,16.0,10.0,11.0,5.0,1.0,0.0,2.0,6.0,4.0,2.0,34.81,34.78666666665,0.02333333335000276,34.7633333333,0.232,173.0,2.8284271247461903,27.694601656353527
mp-865857,41.0,10.125,39.0,56.0,17.0,49.5,6.5,80.14762,2750.0,1658.0,2264.0,586.0,6.0,5.25,41.0,160.75,14.75,146.0,0.9400000000000002,1.8150000000000002,7.0,4.5,2.5,16.0,11.0,9.25,3.375,0.0,3.0,0.0,3.75,1.875,4.0,34.12,19.83,7.144999999999999,13.51,0.0,210.5,0.0,57.563644935822275
mp-1018703,30.0,14.222222222222221,25.0,79.0,54.0,57.666666666666664,21.777777777777782,86.584,1211.4,518.7200000000001,999.6933333333333,204.67555555555563,9.666666666666666,4.666666666666667,78.0,146.66666666666666,34.22222222222222,120.0,0.8249999999999997,1.615,10.0,6.666666666666667,4.444444444444444,14.0,5.0,11.666666666666666,1.777777777777778,1.3333333333333333,0.0,0.0,3.6666666666666665,2.4444444444444446,0.0,36.46,24.474999999999998,7.989999999999999,13.96,0.12766666666666668,216.0,0.0,29.333333333333332
mp-19340,3.0,6.25,1.0,87.0,86.0,55.25,31.75,44.000499999999995,2183.0,2128.2,686.5725,748.21375,9.5,2.5,87.0,103.25,37.25,66.0,2.46,2.3725,3.0,0.75,1.125,6.0,5.0,4.5,1.75,1.0,1.75,1.0,3.0,2.0,2.0,16.5933333333,11.953333333325,2.8483333333249994,9.105,0.0,120.5,2.6832815729997477,93.0
mp-605860,3.0,25.5,1.0,82.0,81.0,25.25,28.375,130.386,1000.0,936.95,629.1850000000001,370.81500000000005,5.0,4.0,144.0,157.25,57.75,215.0,2.15,1.45,0.0,0.0,0.0,5.0,4.0,2.5,1.25,0.75,0.0,0.0,1.0,1.0,0.0,63.59,39.635520833325,23.954479166675004,63.59,1.60925,220.25,0.0,7.495230087937283
mp-20856,15.0,7.640138408304498,25.0,83.0,58.0,73.0,14.117647058823529,120.990238,1811.0,1493.7,714.5058823529412,560.7612456747404,12.647058823529411,3.411764705882353,91.0,118.23529411764706,15.86159169550173,107.0,1.005,2.0461764705882355,6.0,1.411764705882353,2.15916955017301,9.0,4.0,5.9411764705882355,1.3287197231833912,2.1176470588235294,0.9411764705882353,3.0,3.4705882352941178,0.6643598615916956,3.0,36.46,20.601344537788236,4.645338606017994,22.5702380952,1.1470588235294117,68.76470588235294,4.079473650259049,126.45895338415805
mp-12765,6.0,25.777777777777782,27.0,77.0,50.0,60.333333333333336,22.222222222222218,145.23930000000001,3823.0,2237.0,3077.3333333333335,994.2222222222222,10.333333333333334,3.3333333333333335,120.0,116.0,53.333333333333336,76.0,1.3499999999999999,2.1,1.0,0.3333333333333333,0.4444444444444445,10.0,6.0,6.0,2.6666666666666665,2.6666666666666665,3.0,4.0,8.0,5.333333333333333,4.0,32.05,14.443333333333333,11.737777777777778,5.64,2.9973333333333336,194.0,0.0,45.28990480594273
mp-9125,8.0,14.51851851851852,7.0,87.0,80.0,77.66666666666667,15.703703703703702,105.76060000000001,1115.0,1060.2,361.2622222222222,408.6162962962963,14.222222222222221,2.888888888888889,110.0,94.44444444444444,37.92592592592593,66.0,2.44,2.8600000000000003,10.0,2.2222222222222223,3.4567901234567904,15.0,13.0,7.555555555555555,3.3086419753086416,2.0,0.0,0.0,2.0,0.4444444444444444,2.0,37.77,17.28,10.899999999999999,9.105,0.0,69.88888888888889,4.189272013130682,69.59739879827038
mp-571499,73.0,2.0,48.0,60.0,12.0,54.0,6.0,11.269120000000015,3290.0,551.0,3014.5,275.5,7.0,6.0,29.0,155.5,14.5,141.0,0.7000000000000002,1.85,7.0,5.0,2.0,23.0,4.0,21.0,2.0,0.0,5.0,3.0,5.0,2.0,3.0,18.12,16.165,1.955,14.21,0.0,227.0,0.0,123.12703316705138
mp-985806,13.0,7.111111111111111,64.0,73.0,9.0,70.0,4.0,36.5644614,1357.77,424.29999999999995,1074.9033333333334,188.57777777777778,12.333333333333334,3.3333333333333335,11.0,124.66666666666667,4.88888888888889,121.0,0.2899999999999998,1.7066666666666668,10.0,3.3333333333333335,4.444444444444444,11.0,8.0,5.666666666666667,3.555555555555556,3.3333333333333335,0.0,1.0,3.6666666666666665,1.777777777777778,5.0,16.48,14.676666666666668,2.404444444444444,16.48,0.0,225.0,0.0,50.0
mp-20862,27.0,3.1111111111111107,58.0,89.0,31.0,78.66666666666667,13.777777777777777,20.026804999999996,1768.0,1274.0,918.6666666666666,566.2222222222222,13.666666666666666,4.0,6.0,122.0,2.6666666666666665,120.0,0.6699999999999999,2.3266666666666667,10.0,9.0,1.3333333333333333,16.0,7.0,13.666666666666666,3.111111111111111,1.3333333333333333,1.0,2.0,2.3333333333333335,0.4444444444444445,2.0,25.92,20.695,6.966666666666669,25.92,0.5326666666666667,74.0,4.242640687119285,66.0
mp-864903,12.0,15.625,48.0,68.0,20.0,57.0,5.5,156.64288,3290.0,2367.0,2356.75,716.875,5.75,4.75,29.0,150.75,9.625,146.0,0.8900000000000001,1.8025000000000002,7.0,4.25,2.75,19.0,17.0,9.25,4.875,0.0,3.25,0.0,3.75,1.875,4.0,22.89,17.0075,3.4975000000000005,13.51,0.0,202.75,0.0,91.69396489120886
mp-972828,14.0,5.625,64.0,78.0,14.0,67.5,5.25,35.460499999999996,1687.0,329.23,1440.0774999999999,123.46124999999995,11.75,3.75,21.0,126.75,7.875,132.0,0.0,1.9,10.0,7.5,3.75,11.0,7.0,9.25,2.625,1.0,0.0,1.0,1.75,1.125,1.0,20.44,13.412500000000001,3.513750000000001,11.07,0.19325,225.5,2.9664793948382653,51.153078970320486
mp-2490,15.0,8.0,74.0,83.0,9.0,78.5,4.5,38.749238,317.3,14.389999999999986,310.105,7.194999999999993,14.0,3.5,15.0,114.5,7.5,107.0,0.3799999999999999,2.0,10.0,5.0,5.0,13.0,8.0,9.0,4.0,4.0,0.0,3.0,4.0,1.0,3.0,22.5702380952,20.7138690476,1.8563690475999994,18.8575,0.8125,33.0,4.242640687119285,51.0
mp-961661,14.0,12.888888888888888,44.0,78.0,34.0,61.333333333333336,11.555555555555555,78.3345,2128.0,441.0,1881.0166666666667,164.65555555555557,9.333333333333334,4.333333333333333,64.0,141.66666666666666,22.222222222222218,111.0,0.8700000000000001,1.8099999999999998,10.0,4.0,4.0,10.0,6.0,6.0,2.6666666666666665,1.3333333333333333,2.6666666666666665,0.0,4.0,2.6666666666666665,0.0,23.195,19.348333333333333,3.292222222222223,14.41,0.25766666666666665,215.33333333333334,3.4641016151377544,71.07245118700098
mp-971975,8.0,24.48,8.0,87.0,79.0,68.0,24.0,184.5906,1050.0,995.2,289.74399999999997,304.1024,12.4,3.4,129.0,105.0,46.8,66.0,2.49,2.654,10.0,2.0,3.2,26.0,24.0,9.2,6.719999999999999,1.2,0.0,0.0,1.2,0.9600000000000002,2.0,54.23,21.356517241379997,14.701820689655998,9.105,0.0,85.4,0.0,58.25986770118032
mp-18257,6.0,8.4,55.0,77.0,22.0,61.6,9.24,43.8343,3823.0,2012.0,2414.6,845.04,9.8,3.4,56.0,115.2,23.52,132.0,0.7199999999999998,2.0460000000000003,6.0,4.2,2.52,8.0,4.0,6.8,1.6800000000000002,1.2,2.8,4.0,4.0,0.0,4.0,10.73,9.203,2.137800000000001,10.73,1.3488000000000002,218.5,0.0,91.37701350773276
mp-975801,47.0,11.5,17.0,76.0,59.0,55.75,19.375,96.51509999999999,1234.93,657.9300000000001,1062.7150000000001,242.85749999999996,9.5,5.5,58.0,159.5,21.75,145.0,0.8,1.6524999999999999,10.0,7.5,3.75,27.0,22.0,13.5,6.75,1.25,0.0,1.0,4.5,3.5,1.0,35.675,23.811249999999998,7.48125,16.33,0.0,209.5,0.0,18.35833923516648
mp-756018,8.0,17.5,9.0,87.0,78.0,62.75,26.875,121.3276,1000.0,945.2,508.15,453.35,9.0,3.25,149.0,122.0,56.0,66.0,2.55,2.27,0.0,0.0,0.0,6.0,4.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,63.59,26.1725,18.708750000000002,9.105,0.0,111.75,2.5298221281347035,40.428548259021795
mp-18849,8.0,5.785123966942148,55.0,87.0,32.0,80.45454545454545,9.25619834710744,39.8456,1811.0,1756.2,421.8363636363637,505.1504132231405,14.363636363636363,2.5454545454545454,66.0,85.45454545454545,24.7603305785124,66.0,1.6099999999999999,2.92,6.0,1.0909090909090908,1.7851239669421488,8.0,3.0,6.181818181818182,0.6611570247933883,1.8181818181818181,0.7272727272727273,2.0,2.5454545454545454,0.6942148760330579,2.0,22.5702380952,11.848679653672729,3.8987485241917366,9.105,0.29545454545454547,49.63636363636363,3.8446391248074248,26.021820603864057
mvc-15476,8.0,23.6,73.0,87.0,14.0,84.0,4.4,192.981,933.47,878.6700000000001,328.454,328.3848,15.2,3.0,82.0,93.4,32.88,66.0,1.8299999999999998,2.79,10.0,2.0,3.2,29.0,26.0,10.0,7.6,2.8,0.0,2.0,2.8,0.96,2.0,32.95,15.349,7.4928,9.105,0.0,54.6,3.2732683535398857,57.0
mp-865952,79.0,3.5,14.0,76.0,62.0,55.5,20.75,30.033431000000007,1337.33,760.3299999999999,1143.665,283.3325,9.5,6.25,79.0,158.0,28.5,136.0,1.44,1.9500000000000002,10.0,7.75,3.375,27.0,24.0,20.0,8.5,1.25,2.25,1.0,4.0,3.0,1.0,44.5125,26.205624999999998,9.505625000000002,16.7,0.0,217.25,0.0,17.121465054592406
mp-29026,7.0,22.875,51.0,82.0,31.0,66.75,15.25,169.8333,3695.0,3631.95,1335.025,1271.975,10.75,3.5,91.0,110.75,39.75,71.0,1.49,2.4975,5.0,2.25,2.25,20.0,15.0,9.25,5.375,1.5,2.75,3.0,4.25,1.25,3.0,16.05,14.018771551725001,1.7655926724125002,14.76875,3.2185,208.5,3.898717737923586,141.51554258287126
mp-149,14.0,0.0,78.0,78.0,0.0,78.0,0.0,0.0,1687.0,0.0,1687.0,0.0,14.0,3.0,0.0,111.0,0.0,111.0,0.0,1.9,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,20.44,20.44,0.0,20.44,0.773,227.0,0.0,53.75
mp-11506,28.0,5.25,50.0,61.0,11.0,58.25,4.125,37.2666,2896.0,1168.0,2020.0,438.0,9.0,4.25,30.0,131.5,11.25,124.0,0.2500000000000002,1.9725,8.0,7.25,1.125,10.0,4.0,9.0,1.5,0.0,2.75,2.0,3.0,1.5,2.0,15.69,11.6625,2.0137499999999995,10.32,0.0,226.0,0.0,75.87099926322738
mp-989538,9.0,24.72,5.0,93.0,88.0,72.9,27.159999999999997,189.9819968,544.4,490.9,189.833,163.5996,13.2,3.5,187.0,112.0,66.0,57.0,3.19,2.9259999999999997,10.0,2.0,3.2,29.0,28.0,8.6,4.959999999999999,1.4,0.0,1.0,1.6,0.9600000000000002,1.0,115.765,34.6985,32.4266,9.7075,1.182,69.9,1.7616606585441106,21.87598280078916
mp-1018122,69.0,0.0,37.0,37.0,0.0,37.0,0.0,0.0,1818.0,0.0,1818.0,0.0,3.0,6.0,0.0,190.0,0.0,190.0,0.0,1.25,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,29.78,29.78,0.0,29.78,0.0,194.0,0.0,31.0
mp-9487,14.0,31.777777777777782,20.0,78.0,58.0,54.666666666666664,23.111111111111114,209.94341,1687.0,349.6700000000001,1477.4433333333334,139.70444444444448,9.333333333333334,5.333333333333333,85.0,147.66666666666666,32.22222222222222,111.0,1.1600000000000001,1.9400000000000002,10.0,3.6666666666666665,4.222222222222222,25.0,21.0,11.666666666666666,8.888888888888888,1.3333333333333333,3.0,1.0,8.333333333333334,7.777777777777779,1.0,20.44,19.055000000000003,1.5699999999999992,16.7,0.25766666666666665,171.66666666666666,4.58257569495584,48.254658679192154
mp-569054,27.0,14.4,13.0,58.0,45.0,40.0,21.6,79.97227500000001,1768.0,575.0,1538.0,276.0,6.6,4.8,81.0,158.4,38.88,126.0,0.7799999999999998,1.568,7.0,4.6,2.88,9.0,6.0,6.6,2.88,0.0,5.4,3.0,5.4,2.88,3.0,36.8975,20.906,12.7932,10.245,0.0,194.0,0.0,21.918740343559175
mp-9295,29.0,12.75,48.0,90.0,42.0,75.0,15.0,117.40188,3290.0,2567.34,1281.7437499999999,559.08375,12.75,4.75,38.0,139.75,7.5625,138.0,0.6000000000000001,1.95,10.0,9.125,1.53125,19.0,8.0,14.5,2.625,1.0,0.875,1.0,2.25,1.1875,2.0,34.7633333333,23.797916666649996,10.965416666649999,34.7633333333,0.232,189.0,3.0435436410107286,21.127268585232724
mp-2839,6.0,23.111111111111114,15.0,77.0,62.0,56.333333333333336,27.555555555555554,128.1053,3823.0,2752.0,2905.6666666666665,1223.111111111111,10.333333333333334,3.3333333333333335,128.0,118.66666666666667,56.88888888888889,76.0,1.4299999999999997,2.0733333333333333,1.0,0.3333333333333333,0.4444444444444445,4.0,0.0,4.0,0.0,2.6666666666666665,3.0,4.0,10.0,8.0,4.0,37.24,16.173333333333336,14.044444444444446,5.64,2.9973333333333336,194.0,4.242640687119285,55.51601266132623
mp-21253,12.0,25.5,25.0,68.0,43.0,46.5,21.5,127.65899999999999,1095.0,172.0,1009.0,86.0,2.5,4.5,57.0,169.5,28.5,141.0,0.125,1.2475,0.0,0.0,0.0,9.0,7.0,5.5,3.5,0.0,0.0,0.0,3.5,3.5,0.0,36.46,29.675,6.785,22.89,0.0,211.5,0.0,24.184116703640367
mp-1866,8.0,4.888888888888888,3.0,87.0,84.0,59.0,37.333333333333336,23.0989,336.53,281.72999999999996,148.71,125.21333333333332,11.0,2.6666666666666665,137.0,111.66666666666667,60.88888888888889,66.0,2.62,2.566666666666667,0.0,0.0,0.0,6.0,5.0,4.333333333333333,2.2222222222222223,1.3333333333333333,0.0,1.0,1.6666666666666667,0.4444444444444444,2.0,73.1066666667,30.4388888889,28.4451851852,9.105,0.0,84.33333333333333,0.0,12.330461978967806
mp-976408,3.0,16.5,1.0,65.0,64.0,17.0,24.0,100.9272,1234.93,781.24,649.0,292.96500000000003,3.5,2.75,17.0,132.25,6.375,128.0,0.95,1.2175,10.0,2.5,3.75,11.0,10.0,3.5,3.75,0.0,0.0,1.0,1.0,0.0,1.0,16.5933333333,16.527499999975,0.09874999998749967,16.5933333333,0.0,228.0,0.0,6.0
mp-972877,13.0,22.0,11.0,73.0,62.0,38.75,27.75,165.23546140000002,2739.0,1805.53,1825.1175,456.94125,7.0,4.25,49.0,150.5,19.5,170.0,0.8400000000000001,1.6325,7.0,2.25,2.375,23.0,20.0,8.0,7.5,1.25,5.25,3.0,6.5,2.5,9.0,22.235,18.79,3.4449999999999994,22.235,0.0,209.5,0.0,42.49661136054393
mp-754542,3.0,5.75,1.0,88.0,87.0,55.75,32.25,44.000499999999995,2183.0,1794.6399999999999,853.3525,664.82375,9.5,3.0,48.0,122.75,17.75,105.0,1.6,1.9425,3.0,0.75,1.125,6.0,5.0,4.5,1.75,1.0,1.75,1.0,3.0,2.0,2.0,25.786875,20.294270833325,5.492604166674999,25.786875,1.101,149.5,2.6832815729997477,3.0
mp-865512,12.0,12.375,12.0,70.0,58.0,55.0,21.5,88.106,1799.0,1204.78,977.61,410.695,7.25,4.5,49.0,154.75,17.625,144.0,0.47,1.4775,10.0,5.25,4.75,12.0,10.0,7.25,4.75,0.0,2.25,0.0,2.25,3.375,0.0,32.365,23.56125,4.401875,19.495,0.0,194.0,0.0,27.127750277635613
mp-505569,1.0,25.333333333333332,15.0,92.0,77.0,66.33333333333333,34.22222222222222,139.10806000000002,1071.0,1056.99,366.34,469.77333333333337,1.6666666666666667,2.6666666666666665,173.0,88.66666666666667,76.8888888888889,31.0,1.08,1.84,1.0,0.3333333333333333,0.4444444444444445,4.0,3.0,2.0,1.3333333333333333,0.0,3.0,1.0,8.0,9.333333333333334,1.0,37.24,16.823333333333334,13.611111111111112,6.615,5.235333333333333,194.0,0.0,31.618114862679167
mp-865933,3.0,34.25,1.0,78.0,77.0,49.75,24.375,185.276,2739.0,2285.31,1904.6725000000001,834.3275,8.25,4.25,30.0,130.25,10.75,141.0,1.2200000000000002,1.82,7.0,3.5,3.5,23.0,22.0,12.75,10.25,1.0,1.5,1.0,2.75,0.875,3.0,20.44,16.363333333325002,2.1533333333249995,14.21,0.19325,226.5,0.0,86.7735247058245
mp-2642,47.0,0.5,65.0,70.0,5.0,67.5,2.5,4.5428,1234.93,640.71,914.575,320.355,11.5,5.0,1.0,144.5,0.5,144.0,0.24,1.81,10.0,10.0,0.0,12.0,1.0,11.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,19.495,17.9125,1.5825000000000014,16.33,0.0,209.5,0.0,13.431969901446458
mp-4674,5.0,0.9599999999999997,72.0,93.0,21.0,89.8,5.120000000000002,8.187403199999999,2348.0,2294.5,283.90500000000003,412.8190000000001,16.4,2.0,27.0,61.1,6.5600000000000005,57.0,1.94,3.692,0.0,0.0,0.0,7.0,4.0,6.4,0.9599999999999997,1.6,0.0,1.0,1.6,0.9600000000000002,1.0,14.76875,9.960125,0.9617250000000002,9.7075,2.3721,48.0,3.5146751167740367,3.527460873021217
mp-1329,52.0,2.2222222222222214,13.0,90.0,77.0,64.33333333333333,34.22222222222222,11.305470000000014,1193.0,470.34000000000003,879.4399999999999,209.04,11.666666666666666,5.333333333333333,69.0,161.0,30.666666666666668,138.0,1.0,1.7666666666666668,10.0,7.0,4.0,16.0,13.0,11.666666666666666,5.777777777777779,1.3333333333333333,3.0,2.0,4.333333333333333,3.1111111111111107,2.0,36.8975,35.4747222222,0.9485185185333359,34.7633333333,0.30933333333333335,166.0,2.6457513110645907,22.78658342635733
mp-4813,13.0,7.25,47.0,73.0,26.0,60.5,6.75,65.92484139999999,2750.0,1816.53,1784.8675,482.56625,9.5,4.0,43.0,133.25,15.375,124.0,0.30999999999999983,1.7574999999999998,8.0,5.0,3.0,10.0,7.0,7.0,3.0,1.25,2.5,2.0,4.0,2.0,2.0,18.18,13.825,3.505,10.32,0.0,226.0,0.0,62.01167048867922
mp-1016929,8.0,11.52,59.0,87.0,28.0,77.6,11.280000000000001,86.90610000000001,2237.0,2182.2,664.88,732.096,11.8,2.8,76.0,96.2,36.239999999999995,66.0,2.13,2.782,8.0,1.6,2.56,9.0,7.0,5.8,1.52,1.2,0.4,0.0,1.8,0.72,2.0,22.89,12.769,4.396800000000001,9.105,0.0,91.0,3.3806170189140663,35.64745682247987
mp-7575,3.0,11.111111111111112,1.0,82.0,81.0,50.666666666666664,33.111111111111114,58.43899999999999,692.68,629.63,403.13999999999993,226.7266666666667,9.333333333333334,2.6666666666666665,57.0,107.0,24.0,71.0,2.06,1.89,10.0,3.3333333333333335,4.444444444444445,12.0,11.0,6.0,4.0,1.0,0.0,0.0,1.3333333333333333,1.111111111111111,0.0,16.5933333333,15.1073611111,0.9906481481333321,13.96,2.1456666666666666,205.66666666666666,2.6457513110645907,38.67072446795716
mp-569196,28.0,4.125,12.0,61.0,49.0,48.75,18.375,30.212450000000004,1799.0,71.0,1745.75,26.625,8.25,4.25,66.0,140.5,24.75,124.0,0.69,1.7374999999999998,8.0,6.25,2.625,10.0,7.0,8.25,2.625,0.0,3.75,2.0,3.75,2.625,2.0,32.365,15.83125,8.266875,10.32,0.0,217.25,0.0,59.49976213415266
